1 0000000000000111000000000000011100000000000001110000000000001110000000000000111000000000001111100000000001111110000000001111110000000011111011000000011110001100111111100000110000000000000011000000000000001100000000000000110000000000000011000000000000000100
1 0000000000110000000000000011000000000000011100000000000001110000000000000111000000000000111000000000001111100000000001111110000000001110011000001111110001100000000000000110000000000000011000000000000011100000000000000111011100000000001111000000000000011000
1 0000000000111110000000000111011000000000111011100000000011111100000000011111000000001111111000001111111011100000000000001110000000000000011000000000000001100000000000001110000000000000111000000000000011100000000000111111111100000111111110110000011111000000
1 0000000000000001000000000000001100000000000001100000000000000110000000000000111000000000000111000000000000111000000000000111100000000001110110000000000110010000000001110011000000011100001000000111000000100000111000000110000000000000010000000000000011000000
1 0000000000000111000000000000111000000000000111100000000000111100000000001111110000000001100111000000011100011000000011000001100011111000000110001000000000110000000000000011000000000000011100000000000001110000000000001110000000000000111000000000000011000000
1 0000000000011100000000000001110000000000000110000000000000111000000000000111100000000000110110000000001110011000000001100001100000011100000110000011000000011000111000000001100000000000000110000000000000011000000000000001101100000000011111110000000001110000
1 0000000000000111000000000000011000000000000001100000000000001110000000000000111000000000000011000000000000011100000000000011110000000000011011000000000111001000000000111000110000001110000011000001110000001100011100000000111011100000000001101000000000000011
1 0000000000000011000000000000011100000000000011110000000000001110000000000001111000000000001111100000000001101100000000001100110000000001110110000000000110011000000001110001100000001100001110000001110000111000111100000011000011000000001100000000000000010000
1 0000000000000111000000000000011100000000000001110000000000001110000000000000111000000000000111100000000001111110000000001111111000000001111011100000001110001100000011110000110000111100000111001111100000011100000000000001100000000000000110000000000000011000
2 0000000111111100000000000000111000000000000001110000000000000011000000000000001100000000000000110000000000001111000000000000111000000000111111000000001111100000001111111000000011110000000000001110000000000000111000000000000001111111111111000000011111100000
2 0000011111111110001111100000011000000000000001110000000000001110000000000001110000000000001100000000000111100000000001110000000000011100000000000111100000000000110000000000000010000000000000001100000000000000111000000000000001111111001111110001111111111000
2 0000000000111110000000001111011100000001110000110000001110000011000000110000011000000011110011100000000111111100000000000111000000000001111000000000011110000000000111100000000001111111000000001111111110001111100000011111110000000000111110000000000011000000
2 0111111110000000011000011100000011000000111000001000000001100000000000001110000000000000110000000000001110000000000001100000000000001100000000000011100000000000011100000000000001100000000000001100000000000000111000000001111001111111111111110001111111000000
2 0000011111100000000011001111000000000100001110000000000000111000000000000011100000000000011100000000000011100000000000011100000000000111100000000000111100000000001111000000000001111000000000001111000000000000110000000000000011111111111111110111111111111000
2 0011111111111100000000000000111000000000000001100000000000001100000000000011110000000000111100000000000111000000000000111000000000001111000000000011110000000000011100000000000011100000000000001100000000000000111100000000000001111111111111110000001111111111
2 0000000111110000000000111011000000000011001100000000001100110000000000110011000000000011011000000000000001100000000000001100000000000001110000000000001110000000000000110000000000001110000000010011111110000011011100111110011011110000111111101100000000000000
2 0000000001111110000000011110011100000001000001110000000000000111000000000000111000000000000111000000000000111000000000000111000000000001111000000000011110000000000001100000000000111100000000001111000000000000111000000000000011111111111111100000000000001110
2 0111111100000000110001110000000010000111000000000000011100000000000001100000000000001110000000000000110000000000000111000000000000111000000000000111000000000000011000000000000011100000000000001110000000000111111111111111111001111111111110000000111000000000
2 0000000000111110000000000010001100000000001110010000000000011111000000000000001100000000000001100000000000001110000000000001100000000000011110000000001111000000000001100000000000111100000000001110000000000110110000000000111011100011111111000111111100000000
2 0011110000000000011111100000000011100110000000001100011000000000100001100000000011000110000000001100011000000000000011000000000000011100000000000011100000000000001110000000000001110000000000000110000000000000011100000011111101111111111110000000111100000000
2 0011111111110000011110000111000001100000001100001110000001110000111000000111000011000000111000001100000111000000000000111000000000001111000000000001110000000000001110000000000000110000000000001110001111111110111111111100011111111110000000000010000000000000
2 0000001111000000000001110110000000000110011000000000011101100000000000110110000000000000011000000000000001100000000000001110000000000000110000000000000111000001000000111000001100001111000000111111111000000110111111110000111011100011111111000000000011111000
2 0000000011111110000000011100011000000011100000110000000111000110000000000000111000000000000111000000000001110000000000011110000000011111100000001111110000000000001111100000000000001111100000000000000111000000000000001111000000000000001111000000000000001111
2 0011111000000000011000100000000001100011000000001100001100000000000000110000000000000011000000000000001100000000000000110000000000000011000000000000011000000000000011100000001000001100000000110111111000000011111101111100011111100001111111101110000000000000
2 0001111111110000011110000011100011100000000110001000000000111000000000000011100000000000001100000000000001100000000000001110000000000001110000000000001110000000000001110000000000011110000000000011100000000000011100011111111111111111111000001111100000000000
2 0000011111000000000001101110000000001100011000000000110000100000000011011011000000000101101000000000011100110000000000000110000000000000011000000000000001000000001111101100000001100111100000111100011110000111100011110000110011111111111111000000000011100000
2 0011111111000000111100001110000011000000011100001100000000110000111000000011000000110000011000000000000011100000000000011100000000000011100000000000011000000000000011000000000000011100000000000011100000000000001100000111111100111111111000000001111000000000
2 0000011111111111000111100000001100011100000000110000000000000110000000000000011000000000000111000000000000111000000000000111000000000000111000000000000110000000000001110000000000111110000000000111100000000000111100000001110011100011111100001111111110000000
2 0000011110000000000011111100000000001100111000000000100001100000000011110011000000001110001000000000000001100000000000000110000000000000011000000000000011100000000000011100000000000011100000000000011110000000001111111111110011111000000111111110000000000011
3 0111111111000000111100001110000011000000011000000000000001100000000000001110000000000000110000000000000111111000000000000111111000000000000011110000000000000011000000000000001100000000000000110000000000001110000000000000110000000000111110000000000001110000
3 1111111110000000110000111000000000000001110000000000011110000000000111000000000000011100000000000001111000000000000001111000000000000000111110000000000000011111000000000000001100000000000000110000000000111110000000001111000000001111100000000011100000000000
3 1111111110000000011111111111100000000000001111000000000000011100000000000011110000000001111110000000111111100000011111110000000011111111111000000000000111111000000000000011111000000000000011110000000000001110000000000000111000000000111111000000000011110000
3 1111111111110000111111111111110011000000000111000000000000111100000000001111000000000001110000000001111111000000000111111111000000000000111111000000000000011111000000000000011100000000000001110000000000111111000000011111110000111111111110000011110000000000
3 0001111111111100111111100000111000000000000011100000000000111100000000000111000000000111111000000001110000000000000111000000000000011111111100000000000011111000000000000001111000000000000001110000000000001110000000000001110000000111111110001111111100000000
3 0000000000011111000000000000001100000000000000110000000000000110000000000000111000000010000110000000111111110000000000111100000000000000011000000000000001100000000000000110000000000000011000000000000011000000111000011000000011001111000000001110000000000000
3 0011111111110000000000000011110000000000000111000000000000001100000000000001110000000000011110000001111111100000000111111111100000000000000111000000000000001110000000000000011100000000000001110000000000000111110000000011111011111111111110000000110000000000
3 0011111110000000000000001100000000000000011000000000000001100000000000001100000000000011100000000000111000000000001111000000000000001111100000000000000111100000000000000111110000000000000011100000000000000011000000000000011111100001111111101111111111110000
3 0001111111000000000110011100000000001011110000000000011111000000000001110000000000001110000000000000111000000000000011101000000000001111111111000000000111111111000000000000011100000000000001110000000000111110000000011111110011111111111100001111111110000000
3 1111111111100000110000000111000000000000001100000000000000110000000000000111000000000001110000000000011100000000000001110000000000000111111111000000000000011110000000000000011100000000000000110000000000000011000000000000011100000011111111100000001111110000
3 1111111111100000111110111111100000000000000110000000000001111000000000001111000000000001110000000000111110000000011111111100000000000001111100000000000000111100000000000000111000000000000011110000000000000111001110000000111100111100011111100001111111110000
3 1111111111100000100000000111000000000000011110000000000011100000000001111100000000001100000000000000110000000000000001110000000000000111111000000000000011110000000000000011111000000000000001110000000000000111000000000000011100111111111111100000000110000000
3 0001111111100000001110000110000000000000011100000000000001100000000000000110000000000011110000001111111100000000111111111100000000000000111110000000000000011100000000000000011100000000000001110000000000000111000000000111111000110111111000000011111100000000
3 1111111110000000111111111110000000000000011100000000000001111000000000000011100000000000111100000000000111100000111111111000000001111111111100000000000001111000000000000011111000000000000011100000000000001111000000000000111000011111111111100001111111100000
3 0001111111100000000010000111100000000000000111000000000000000100000000011111110000000011000000000000001100000000000000011000000000000000111000000000000000110000000000000001110000000000000011001100000000000111011000000000001100111111100011110000000011111110
3 1111111111100000000000001110000000000000111000000000000111000000000000011000000000001111000000000000110000000000000110000000000000111111111100000000000000011100000000000000111000000000000001110000000000000110000000000011110000111111111000000000011100000000
3 0000000111111100000000000001111100000000000001110000000000011111000000111111110000000011100000000000000111000000000000001100000000000000111000000000000001110000000000000011100000000000001111000000000000011100110000000111110011111111111100000001111000000000
3 0011111110000000111000001100000011000001100000000000000110000000000001111000000001111111000000000111101111000000000000001111100000000000000111100000000000000110000000000000011100000000000000110000000000000011001111000000011100111111111111100000000001110000
3 0111111111110000111100000011000000000000001100000000000011100000000000011100000000000111100000000000110000000000000011111111111100000000000000110000000000000111000000000000111000000000000111000000000000111000000000000111000000000001111000000000001110000000
3 0111111111111100111100000000110000000000000011000000000000011000000000000011100000000000111100000000011111111000000011110001111000000000000011100000000000000111000000000000011100000000000001110000000000001110000000000011110001110011111110000111111110000000
4 0000000111100000000000111000000000000111100000000000111110000000000111011000000000111001100000000011100111000000011000001100000001100000110000001110000011100000110000000110000011000000011111111100000111111100111111111111110000000000000111000000000000001000
4 0000000111000000000000111000000000000111100000000000111000000000000011100000000000111100000000000111100000000000011100000000000001100000000000101110000000001111111000011111111011111111000111000111100000011000000000000011100000000000000110000000000000011100
4 0000000000001110000000000001111000000000001111110000000001111110000000001111110000000001111111000000000110111100000001111011100000001111001111000001110000111101011110000011111111111000111111101111111111111100000000000001110000000000000111000000000000001100
4 0001110000000000001110000000000001110000000000001111000000000100111000000000111011100000000011111100000000011111111000011111111111111111111111100000000000011110000000000001111000000000000111100000000000011110000000000001110000000000000111000000000000011100
4 0000000110000000000000111000000000000111000000000000011000000000000011000000000000011000000000000011100000000000001100000000000001110000000000001110000000011111110000000011011111000111111001111111111000001100011000000001110000000000001110000000000000110000
4 0000000000011100000000000011000000000000111000000000000111000000000000111000000000000110000000000001110000000000001110000000000001110000000000001110000000000000110000000000111111000001111111101111111000011100000000000011100000000000011100000000000011000000
4 0000000001000000000000001100000000000011100000000000011100000000000011100110000000011000011000000111100011100000011000001100000011100000110000011100000111000111110000011011111011111111111110000000001110000000000000110000000000000111000000000000001100000000
4 0001100000000000000110000000000000110000000000000111000000000000011100000000000111110000000000111100000000000011110000000000011111000000000011101100000000001110110000000011111011100000111011100111111111000110000000000000011100000000000001110000000000000011
4 0000110000000000000111000000000001111000000000001111000000000000111000000000000011000000000000001100000000000000111100000000000001111111111111110000000000000111000000000001111000000000001110000000000000111000000000000011000000000000001100000000000000010000
4 0000011100000000000011100000000000011100000000000011100000000000011110000000000011110000000000001110000000000000110000000000001111000000000001111100000000011110110000000111110001111111111110000001110000111000000000000011100000000000001110000000000000110000
4 0000000001111000000000001110000000000111110000000000111100000000000011100000000000111100000000000111000000000111111000000000011111000000000111101100000000111110111111111111111000001000000111100000000000011110000000000001110000000000000111000000000000011100
4 0000000000001110000000000001111000000000001110000000000001110000000000011110000000000011110000000000111100000000000111100000000000011100000000000111100000000000111100000001111011100000001111101111111111111110111111100001111000000000000011100000000000001111
4 0000000001110000000000001110000000000000110000000000000110000000000001110000000000000110000001000001110000001100001110000000110001110000000111001110000000011001110000000001111111000011111111101111111100110000011000000011000000000000001100000000000000110000
4 0000000111000000000001111000000000011110000000000011100000000000011100000000000011100000000000001110000000000000110000000000001111000000000001111110000000001110111100000011111000111111111111100000000000001110000000000000111000000000000011100000000000000100
4 0000001100000000000001110000000000001110000000000000110000000000000111000000000000111000000011110111000001111111111000001110011111100111110001111111111000001110111100000001110000000000000110000000000000111000000000000011000000000000001111100000000000011000
4 0001110000000000001100000000000001110000000000000111000000000000011000000000000011100000000000001100000000010000110000000001100011000000000111001110000001111000111111111111110001111110000111000001000000011100000000000000110000000000000011100000000000000011
4 0000000011110000000000111100000000000111100000000000111000000000001111000000000001111000000000001111000000000000111000000000000011100000000000001110000000000000111110011111111100111111110011100000000000011100000000000011110000000000001110000000000000111000
4 0000000000001110000000000011111000000000011100110000000011000011000000111100001100000111000000110001110000000011001110000000001101110000000001111100000000000110111111111111111111111110000001110000000000000110000000000000011100000000000001110000000000000010
4 0000000001110000000000001110000000000000000000000000000000000000000000000001110000000000000111001100000000011000100000000001100011000000001110001110000000111000111111000011000100011111111111110000001111111110000000000011100000000000000111000000000000001100
4 0000000000011111000000000011111000000000111110000000000111100000000000111000000000001111000000000001111000000000001110000000000001111000000000001110000000001100111111111111111011111111000011100000000000001110000000000000111000000000000011100000000000011110
5 0000111111111111001111000000000011111000000000000000000000000000000000000000000011000000000000001111111110000000000001111110000000000000111100000000000000111000000000000001110000000000000011000000000000011100000000000001110000000000011110000000000011100000
5 0000011111111111001111110000000011111000000000001110000000000000111000000000000011110000000000000011111000000000000001111100000000000000011110000000000000001100000000000000011100000000000000110000000000001110000000000011110011111111111000000000111000000000
5 0000001111100000000001111111100000001111011111110000111000000000000011000000000000011100000000000001110000000000000111000000000000011111000000000000011110000000000000111100000000000001110000000000001110000000000011111000000011111100000000000111000000000000
5 0001110000001000001111111111110001110111111000000110000000000000111000000000000011100000000000001110011000000000111111111111000011111000111111000000000000011110000000000000011100000000000001110000000000001110011111000011110000111111111100000001111111000000
5 0011111111111111000111111100000000110000000000000111000000000000011100000000000000110000000000000011111111000000000000111111000000000000001111100000000000001110000000000000110000000000001111000000000111110000000011111000000011111110000000001100000000000000
5 0010011111111111011011100000000001101100000000001100000000000000110000000000000011000000000000000111100000000000000011000000000000001100000000000000110000000000000011000000000000001100000000000001100000000000001100000000000011100000000000001100000000000000
5 0000000011111111000011111111000000011111100000000001100000000000000110000000000000001000000000000001111110000000001111111100000000000000110000000000000001100000000000000011000000000000001100000000000001110000110000011110000011111111110000000111111100000000
5 1111111111111000111000000011111011000000000000111100000000000000110000000000000011000000000000001100111110000000111111111110000011100000001111001100000000001110000000000000011100000000000000110000000000000011000000000000111100111100011111000000111111100000
5 0000001111111111000000110000000000000110000000000000111000000000000111000000000000111111111110000011111111111110001110000000111000000000000011100000000000011110000000000011110000000000001110001111100111111000111101111110000011111111100000000011111000000000
5 0111111111110000111110000011000001110000000000000110000000000000011000000000000001111000000000000011111111000000000000111111110000000000000011100000000000000111000000000000011100000000000001110010000000000111011111000000111000111100001111000000111111110000
5 0000111111100000111111111110000011111100000000000111000000000000011100000000000001111111000000000111111111100000011111111111000011110000001111000110000000001110000000000000011100000000000000110000000000000011000110000000111100011111111111000000111111111000
5 0011111111111100001110111111111100111000000000000011000000000000011000000000000001110000000000000011000000000000001111000000000000001111000000000000001111100000000000001110000000000000011100000000000001100000111110111110000011111111100000000001000000000000
5 0000000001111111000111111111000001111100000000000110000000000000011100000000000000110000000000000011000000000000001110000000000000011000000000000000110000000000100011000000000010001110000000001100011000000000110001110000000001111111000000000001100000000000
5 0011111111111000001111111111100001110000000000001100000000000000110000000000000011000011111000001101111001111100111100000000111011110000000001111111000000000011000000000000001100000000000000110000000000001111000000000111111001111111111000000111111100000000
5 0001111111111111111111111111000011100000000000001100000000000000111000000000000001111111110000000000011111111000000000000001100000000000000110000000000000111000000000001111000000000011110000000000111100000000001111000000000011110000000000001110000000000000
5 0000111111111111000110110000000000110000000000001110000000000000110000000000000011000000000000001110000000000000111110000000000001111111111000000000000000111000000000000000110000000000000001110000000000000011000000000000011001111000000111100001111111111100
5 0000000001111111000000111111000000000111000000000111000000000000001111000000000000001110000000000000011000000000000000110000000000000011110000000000000011000000000000001100000011000000110000001100000011000000100000011100000011111111100000000011111000000000
5 1111111111110000100000000000000010000000000000001100000000000000110011111110000011011111111110001111100000011110000000000000011000000000000000110000000000000011000000000000001100000000000000110000000000000110001100000001110000111111111110000000011100000000
5 0000011111111110000111111111110001110000000000001110000000000000110000000000000011100000000000000111111111000000000000011111110000000000000011110000000000000111000000000001111000000000001111000000001111110000000111111000000011111000000000001110000000000000
5 0000000011111111000000111100000000001111000000000001100000000000000111000000000000001111000000000000001110000000000000001110000000000000011100000000000000110000000000000011100000000000000110000000000000011000100000000011100011000000011100001111111111100000
6 0000011110000000000111110000000000111100000000000111100000000000011100000000000011100000000000001110000001111000110011111111111011111110000001111111000000000011111000000000011111110000000111101111111111111100111000110000000001111000000000000001110000000000
6 0000000000111111000000000111000000000011111000000000111100000000000011100000000000111100000000000011100000000000011100000000000011110001111111001110001100011100111001100001110011100000000110001110000000111000111000001111000001111111110000000011111100000000
6 0000000001111111000000001111000000000001111000000000011110000000000011110000000000011110000000000001110000000000001110000000000001110000000000001110000000000000110000001111110011000001110111001100000000011100111000000111100011110001111100000111111111000000
6 0000000000111100000000001111000000000011111000000000011110000000000011110000000000011100000000000011110000000000011110000000000001110001111111101110011111100111111011110000001111111110000001111111100000001110111110000011111001111111111110000011111111000000
6 0000000000111111000000001111000000000001110000000000011110000000000001100000000000011100000000000001100000000000001111111000000001111111111000000110000001100000111100001110000011000000111000001100000111000000110000111000000011111111000000000111100000000000
6 0000000000001111000000000011110000000000001100000000000011100000000000111000000000000111000000000000111000000000000011110000000000111111110000000111111111000000011110001100000011110000110000001110000111000000111000111000000011111111000000000010000000000000
6 0000000000001111000000000011110000000000011100000000000011100000000000111100000000000111100000000000011100000000000111111111100000011111111111100011110000001110011110000000011111110000000011101110000000011100110000000111100011111111111000000011111000000000
6 0000111111110000001111000111000001110000000100000110000000010000110000000000000011000000000000001100000000000000110000001111100011001111111111101111110000001111111100000000001111110000000000110111000000000011001111000000011100111111111111100000000111110000
6 0000000001111110000000011111110000000011110000000000111110000000001111100000000000111000000000000111100000000000111100000000000011100000000000001110000000000000111000000000000011111111111111111111111000000111111111000000011101111111111111100000001111110000
6 0000000001111000000000011111000000000111100000000000111000000000000111000000000000111000000000000111000000000000111000000001100011100011111111111100011100000111110001100000011111000000000001111100000000001110111000000011110001111111111100000000111100000000
6 0000000011111000000000111110000000001111100000000001111000000000001110000000000001111000000000000111000000000000111000000000000011101111111100001111111101111100011110000001111111110000000011111111110000001111110111111111111111000011111111001100000000000000
6 0000000000011111000000001111111000000001111000000000001110000000000011110000000000111100000000000011100000000000011100000000000011100000000000001100011111100000111111111110000011111000011100001110000001100000111000001110000001111111110000000001111100000000
6 0000001111000000000001111000000000000110000000000001111000000000001110000000000001111000000000000111000000000000111000000000000011100000000000001110111111111100111011000000111011100000000001111111000000000111011110000000111000111111111111100000111111111000
6 0000000001111100000000011110000000000011100000000000111110000000000111110000000000011110000000000111110000000000011110000000000001110000000000001111001111111110111011111000111011111110000001111110111000011110111100000111100001111111111100000001111100000000
6 0000000000011111000000001111000000000000111000000000001110000000000001110000000000001110000000000001110000000000001100000000000001110000011111101110000111100110110000110000011011001111000011101111110000111100111110000111000001111111111000000000010000000000
6 0000000001111111000000001110000000000011110000000000111100000000000111100000000000111100000000000111100000000000111100000000000011100000000000001110001111111000111111111111111011101000000011101110000000001110111110000011111000111111111110000000111111000000
6 0000000001111110000000011110000000000011100000000000111100000000000111000000000000111000000000000111100000000000111100000000000011100000000000001111111111111100111110000001111011000000000001111110000000000011011100000000011100111111111111100000111111100000
6 0001111110000000001110000000000001110000000000000110000000000000110000000000000011001111111100001111111000111100111110000000111011100000000001111110000000000011111000000000001101100000000000110011000000000011001110000000011100001111111111000000000011100000
6 0000000000000110000000000011110000000000000000000000000000000000000000000000000000001100000000000011100000000000001100000000000001100000000000001110111111110000111110000001111011000000000001101100000000000111111000000000011111111100011111100001111111110000
6 0000000000001111000000000001111000000000011110000000000011100000000000011100000000000011100000000000011100000000000011100000000011111100000000000011110000000000001111110000000001110011100000001110000111000000111000111100000011111111100000000011111000000000
7 0011111111100000111111001110000010000000011100000000000001110000000000000110000000000000011000000000000001100000000000000110000000000000011000000000001111100000000000011111111100000000111000000000000011100000000000001110000000000000110000000000000011000000
7 1111111111100000111000001111000000000000001110000000000000111000000000000011000000000000001100000000000001100000000111111110000000011111111111110000000110000000000000111000000000000011000000000000011000000000000011100000000000011100000000000001100000000000
7 0000000011111111011111111111111111111110000001110000000000001111000000000000111000000000000011000000000000011100000011111011100000000111111111100000000011100000000000011100000000000011100000000000011110000000000011110000000000011110000000000000110000000000
7 1111111000000000011111110000000000000011000000000000001100000000000000110000000000000011000000000000011000000000000001100111111101111111111111101111111000000000000001100000000000000110000000000000011000000000000001100000000000000111000000000000001100000000
7 1111111111100000000000000110000000000000111000000000000011000000000000011100000000000001100000000000001100000000011111111111111111111111111111110100110000000000000011000000000011011100000000001101100000000000111110000000000001110000000000000011000000000000
7 0000011100000000000011110000001100001011000001110001101100001111000010100001111000001110001111000000111111111000000011000110000001111000110000001110000110000000100000010000000000000111000000000000011111110000000011000000000000001100000000000001100000000000
7 1110000000000111011100000001111000111111111111000110011111110000011000000111000001100000111000001100000111000000100000111000000011000111111000001111111111000000000011000000000000011100000000000011100000000000011100000000000001110000000000000110000000000000
7 1000000000110000111111111111000000000000001000000000000001100000000000000110000000000000011000000000000001100000001100000110000000111111111111110000000001100000000000000110000000000000011000000000000000110000000000000011110000000000000111000000000000001100
7 0111111111111111111111111000011111000000000011110100000000001110000000000011110000000000011110000000000011100000000000011111000001111111111110000111101110000000000001110000000000000111000000000000111000000000000001110000000000000111111100000000000011000000
7 0000000001100000110000001110000011000001110000001111111111000000001111001100000000000000110000000000000010000000000000011000000000000001100000000000001110000000000001111111111100000111100000000000001110000000000000111000000000000011100000000000000110000000
7 1111111000000000110011110000000011000011000000000000001100000000000000111000000000000011000000000000001100000000000011111111111111111111110000001100001100000000000000110000000000000011000000000000001100000000000000100000000000000110000000000000010000000000
7 1111111111110000000000000011100000000000001110000000000000110000000000000111000000000000011000000001111111100000000111111111111100000011111000000000000111100000000000111110000000000011111000000000000111100000000000111110000000000001111000000000000011000000
7 0000000000011111001111111111111100111111000011100000000000001100000000000001110000000000001110000000000001110000000000000110000000000000111000000000000111000000111111111111100000000001100000000000001110000000000000111000000000000011000000000000000100000000
7 0011111111111111000000000000111000000000000111000000000000111000000000001111000000000001111000000000000110000000000001111000000000111111111111110011111111111110001111000000000001111000000000000111000000000000111000000000000011100000000000001100000000000000
7 0000000000011100110000000011100001110000111100000001111111100000000011111100000000000001100000000000001100000000000000110000000011111111110000001100111111111111000011000000000000001100000000000000100000000000000110000000000000010000000000000001000000000000
7 0000000000111000000000011111000011111111111100001111000001100000000000000110000000000000110000000000000011000000000000001100000000000001111111110011111111111100111111111100000001100001100000000000000111000000000000011100000000000000111000000000000001100000
7 1111111100000000000001111100000000000001111000000000000001110000000000000011100000000000001110000000000000111000000000000111100000011110111100000001111111111111000111011100000000001111100000000000111100000000000001110000000000001111000000000000011000000000
